"taxonID","identifier","bibliographicCitation"
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:6ede68394419d3c5adbce67b2570cbc4","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:6ef090364e99246b79cc9424a37858c2","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:6ef090364e99246b79cc9424a37858c2","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:6ef090364e99246b79cc9424a37858c2","http://en.wikipedia.org/wiki/Main_Page","Wikimedia Foundation (2016) Wikipedia: The Free Encyclopedia. http://en.wikipedia.org/wiki/Main_Page (accessed 2016)."
"rinse-pathways-checklist:taxon:6fc88d650c2b6d945d58911db486c737","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:6fc88d650c2b6d945d58911db486c737","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:6fc88d650c2b6d945d58911db486c737","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:6fc88d650c2b6d945d58911db486c737","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:6fc88d650c2b6d945d58911db486c737","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:71eaeff52c6c8b8904dc76daef143817","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:71ebc9af496feb26f7adb3cbcb1c79b9","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:71ebc9af496feb26f7adb3cbcb1c79b9","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:71ebc9af496feb26f7adb3cbcb1c79b9","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:71ebc9af496feb26f7adb3cbcb1c79b9","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:71ebc9af496feb26f7adb3cbcb1c79b9","https://doi.org/10.3391/ai.2010.5.2.04","Zięba G, Copp GH, Davies GD, et al. (2010) Recent releases and dispersal of non-native fishes in England and Wales, with emphasis on sunbleak Leucaspius delineatus (Heckel, 1843). Aquatic Invasions 5:155-161."
"rinse-pathways-checklist:taxon:71f4692e9ec1bacbbef40fb45a75aa88","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:71f4692e9ec1bacbbef40fb45a75aa88","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:71f4692e9ec1bacbbef40fb45a75aa88","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:71f4692e9ec1bacbbef40fb45a75aa88","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:7232f7505cb1d58005b5afb0c198d9c2","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:73227049cfe7589eb75d73ad7a074f20","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:73227049cfe7589eb75d73ad7a074f20","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:745666a4ec75f9ba6a1d38a6571dfb58","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:745666a4ec75f9ba6a1d38a6571dfb58","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:74b602f13ca53a991889bfc730a05aca","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:74b602f13ca53a991889bfc730a05aca","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:761ac45b2da0f42f9b5c38cafe5d2ac6","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:761ac45b2da0f42f9b5c38cafe5d2ac6","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:761ac45b2da0f42f9b5c38cafe5d2ac6","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:76a0ef9e9913acaca2b4b42e396d63ec","http://www.repository.naturalis.nl/document/41874","Wolff WJ (2005) Non-indigenous marine and estuarine species in The Netherlands. Zoologische Mededelingen 79:1-116."
"rinse-pathways-checklist:taxon:76bfbc043ffeaee11a265cc0a9db9e4f","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:76bfbc043ffeaee11a265cc0a9db9e4f","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:76bfbc043ffeaee11a265cc0a9db9e4f","http://en.wikipedia.org/wiki/Main_Page","Wikimedia Foundation (2016) Wikipedia: The Free Encyclopedia. http://en.wikipedia.org/wiki/Main_Page (accessed 2016)."
"rinse-pathways-checklist:taxon:775de949f9a7cddc664be493a12f1afa","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:775de949f9a7cddc664be493a12f1afa","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:78526898845948bcc9c125949add9e2c","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:78526898845948bcc9c125949add9e2c","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:78526898845948bcc9c125949add9e2c","https://doi.org/10.3391/ai.2011.6.1.12","Soes DM, Majoor GD, Keulen SMA (2011) Bellamya chinensis (Gray, 1834) (Gastropoda: Viviparidae), a new alien snail species for the European fauna Aquatic Invasions 6:97-102."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:78a8e6e046d41692cb3903e0196146dd","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:78bdfff156a4a415cbea5b3f9193f1bf","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:78bdfff156a4a415cbea5b3f9193f1bf","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:78bdfff156a4a415cbea5b3f9193f1bf","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:78ea865471b41b9e319ae51330ae4ff0","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:79a2909c7e848b8d79dce3a7422c5dcd","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:79a2909c7e848b8d79dce3a7422c5dcd","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:79a2909c7e848b8d79dce3a7422c5dcd","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:79a2909c7e848b8d79dce3a7422c5dcd","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:79a2909c7e848b8d79dce3a7422c5dcd","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:79acf181e91a0838ec156e5b22cc1d91","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:7a0b4360e84a008896440e005dad2f1d","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:7a0b4360e84a008896440e005dad2f1d","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:7a0b4360e84a008896440e005dad2f1d","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf","Verloove, F. (2006) Catalogue of neophytes in Belgium (1800-2005). Scripta Botanica Belgica, 39, 1-89."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:7a2c3471d57aae8657f2bc10eea3f929","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:7b14348a332524ad993da6e108ae7027","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:7b14348a332524ad993da6e108ae7027","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:7b14348a332524ad993da6e108ae7027","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:7b5061a1413ead98c969688bc8817aa9","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
