"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","eventDate","source"
"rinse-pathways-checklist:taxon:80edb737a7f8401dc1016020af8123b0"," WGSRPD:GRB","Great Britain","GB","present","introduced","1978/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:80edb737a7f8401dc1016020af8123b0","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1987/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:8202a73a182b474f669ad12eed8b0098"," WGSRPD:GRB","Great Britain","GB","present","introduced","1902/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:82a2bf8d0419204b620bdf8d44435d91","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1993/2016","http://www.europe-aliens.org | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:82d0a735a6a69d5ae8e8d7ddbd83ef83"," WGSRPD:GRB","Great Britain","GB","present","introduced","1996/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:8373e1b8b831c03d4d59cb878ce727f2","ISO_3166-2:BE","Belgium","BE","present","introduced","","http://www.europe-aliens.org | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:83a9587cf0ed45c1eccc872f17e25e7a"," WGSRPD:GRB","Great Britain","GB","present","introduced","2000/2016","https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04 | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:8418e2a3b3e442d46a501ad92bfd610a"," WGSRPD:GRB","Great Britain","GB","present","introduced","1983/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:843de81584df41cbc82c7f2364f19986"," WGSRPD:GRB","Great Britain","GB","present","introduced","1993/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:847b53d2619bc76ac12b42d7cdd8d1c0"," WGSRPD:GRB","Great Britain","GB","present","introduced","1980/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3 | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:854b916ebdd6c25f8d25df388e7cd31c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1926/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:854b916ebdd6c25f8d25df388e7cd31c","ISO_3166-2:FR","France","FR","present","introduced","1962/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:854b916ebdd6c25f8d25df388e7cd31c","ISO_3166-2:BE","Belgium","BE","present","introduced","1960/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:854b916ebdd6c25f8d25df388e7cd31c","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1883/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:85a8d248e2ee3ac64add9d73fa30ac59"," WGSRPD:GRB","Great Britain","GB","present","introduced","1920/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:862d3819e0f4742cbba3303a98489b97","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1897/2016","http://www.nederlandsesoorten.nl | http://www.repository.naturalis.nl/document/41874"
"rinse-pathways-checklist:taxon:864a11d7e946057065326af33dcf7930"," WGSRPD:GRB","Great Britain","GB","present","introduced","1975/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:88944a22b679a67c1fb20f3db5960057","ISO_3166-2:FR","France","FR","present","introduced","1913/2016","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:88944a22b679a67c1fb20f3db5960057","ISO_3166-2:BE","Belgium","BE","present","introduced","1920/2016","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:88944a22b679a67c1fb20f3db5960057","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1920/2016","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:88abea2119e9b7d9bc0d7e5595d3e88a"," WGSRPD:GRB","Great Britain","GB","present","introduced","1869/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:88d423478221b9a7eaca39269ea16eed"," WGSRPD:GRB","Great Britain","GB","present","introduced","1993/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:88f1b7ab5021b85ed79d39c1c5e9500c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1986/2016","https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:896e6bb548b9565f733fb2a020420675","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2009/2016","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:89d8936827fa1ea217158bd46fa04a09"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:89d8936827fa1ea217158bd46fa04a09","ISO_3166-2:FR","France","FR","present","introduced","1834/2016","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:89d8936827fa1ea217158bd46fa04a09","ISO_3166-2:BE","Belgium","BE","present","introduced","1958/2016","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:89d8936827fa1ea217158bd46fa04a09","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1901/2016","http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:8aec80e4c64f45d6cbe579d3ea202646"," WGSRPD:GRB","Great Britain","GB","present","introduced","1995/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:8afa58ca5d71dab8df400a4b74f03400"," WGSRPD:GRB","Great Britain","GB","present","introduced","1937/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:8afa58ca5d71dab8df400a4b74f03400","ISO_3166-2:FR","France","FR","present","introduced","1899/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:8afa58ca5d71dab8df400a4b74f03400","ISO_3166-2:BE","Belgium","BE","present","introduced","1995/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf"
"rinse-pathways-checklist:taxon:8b6e031223d2eab6f733ebe48300742c"," WGSRPD:GRB","Great Britain","GB","present","introduced","1986/2016","https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:8ba34b04943113e9bf199e7560aa955f"," WGSRPD:GRB","Great Britain","GB","present","introduced","1948/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:8ba34b04943113e9bf199e7560aa955f","ISO_3166-2:FR","France","FR","present","introduced","1959/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:8bf7076fbad68e59d8058e938a2d6a27"," WGSRPD:GRB","Great Britain","GB","present","introduced","2000/2016","https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2010.5.2.04"
"rinse-pathways-checklist:taxon:8d080ecaedb20334b53f5133e62966c6"," WGSRPD:GRB","Great Britain","GB","present","introduced","1993/2016","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
"rinse-pathways-checklist:taxon:8d436428a84b87020517639bde55bbc4"," WGSRPD:GRB","Great Britain","GB","present","introduced","1892/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29"
"rinse-pathways-checklist:taxon:8d436428a84b87020517639bde55bbc4","ISO_3166-2:FR","France","FR","present","introduced","1894/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29"
"rinse-pathways-checklist:taxon:8d436428a84b87020517639bde55bbc4","ISO_3166-2:BE","Belgium","BE","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29"
"rinse-pathways-checklist:taxon:8d436428a84b87020517639bde55bbc4","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1924/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1007/978-3-540-79236-9_29"
"rinse-pathways-checklist:taxon:8d63565ed3794f875f969f62c9d72a61"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:8d63565ed3794f875f969f62c9d72a61","ISO_3166-2:FR","France","FR","present","introduced","","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:8d63565ed3794f875f969f62c9d72a61","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:8e6b2437d84cc477e0ed2a342d0d5781"," WGSRPD:GRB","Great Britain","GB","present","introduced","1970/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:8e6b2437d84cc477e0ed2a342d0d5781","ISO_3166-2:FR","France","FR","present","introduced","1934/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:8e6b2437d84cc477e0ed2a342d0d5781","ISO_3166-2:BE","Belgium","BE","present","introduced","1986/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:8e6b2437d84cc477e0ed2a342d0d5781","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1910/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:901e57f68a2c8a9a2778723e45df8f2e"," WGSRPD:GRB","Great Britain","GB","present","introduced","1980/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:901e57f68a2c8a9a2778723e45df8f2e","ISO_3166-2:FR","France","FR","present","introduced","1976/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.3391/ai.2013.8.1.02"
"rinse-pathways-checklist:taxon:90387a1b5051a5e2afbe96d9097d54f8"," WGSRPD:GRB","Great Britain","GB","present","introduced","1856/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:90387a1b5051a5e2afbe96d9097d54f8","ISO_3166-2:FR","France","FR","present","introduced","2000/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:90387a1b5051a5e2afbe96d9097d54f8","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1954/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:91880190b12c7965c11fc61a1df0e858"," WGSRPD:GRB","Great Britain","GB","present","introduced","1645/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:91880190b12c7965c11fc61a1df0e858","ISO_3166-2:FR","France","FR","present","introduced","1648/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:91880190b12c7965c11fc61a1df0e858","ISO_3166-2:BE","Belgium","BE","present","introduced","1863/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:91880190b12c7965c11fc61a1df0e858","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1899/2016","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:91c3b74922907e88cd3b69862e572b22"," WGSRPD:GRB","Great Britain","GB","present","introduced","1852/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:91c3b74922907e88cd3b69862e572b22","ISO_3166-2:FR","France","FR","present","introduced","1950/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:91c3b74922907e88cd3b69862e572b22","ISO_3166-2:BE","Belgium","BE","present","introduced","1927/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:91c3b74922907e88cd3b69862e572b22","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1913/2016","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.3391/ai.2007.2.3.9"
"rinse-pathways-checklist:taxon:91d066e3aefde1049f794ea8981b92b2"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:91d066e3aefde1049f794ea8981b92b2","ISO_3166-2:FR","France","FR","present","introduced","","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:91d066e3aefde1049f794ea8981b92b2","ISO_3166-2:BE","Belgium","BE","present","introduced","1750/2016","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:91d066e3aefde1049f794ea8981b92b2","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.europe-aliens.org | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:927b9440da0f70e526cb464cca9deae3"," WGSRPD:GRB","Great Britain","GB","present","introduced","1927/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:927b9440da0f70e526cb464cca9deae3","ISO_3166-2:FR","France","FR","present","introduced","1933/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:927b9440da0f70e526cb464cca9deae3","ISO_3166-2:BE","Belgium","BE","present","introduced","1928/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:927b9440da0f70e526cb464cca9deae3","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1941/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x"
"rinse-pathways-checklist:taxon:937b2368a18d2d65b5251c88389fc3ba","ISO_3166-2:NL","The Netherlands","NL","present","introduced","2009/2016","http://www.nobanis.org | http://www.nederlandsesoorten.nl | http://en.wikipedia.org/wiki/Main_Page"
"rinse-pathways-checklist:taxon:93e772e504fc2b2cd79bc3e3f22ff55e","ISO_3166-2:NL","The Netherlands","NL","present","introduced","","http://www.nederlandsesoorten.nl"
"rinse-pathways-checklist:taxon:957206241e6587c1f4211a27609eeef6"," WGSRPD:GRB","Great Britain","GB","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:957206241e6587c1f4211a27609eeef6","ISO_3166-2:FR","France","FR","present","introduced","","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm"
"rinse-pathways-checklist:taxon:9714400f6dfd1071e3e064ea582d8045"," WGSRPD:GRB","Great Britain","GB","present","introduced","1870/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:9714400f6dfd1071e3e064ea582d8045","ISO_3166-2:FR","France","FR","present","introduced","1958/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:9714400f6dfd1071e3e064ea582d8045","ISO_3166-2:BE","Belgium","BE","present","introduced","1890/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:9714400f6dfd1071e3e064ea582d8045","ISO_3166-2:NL","The Netherlands","NL","present","introduced","1901/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3"
"rinse-pathways-checklist:taxon:97c7ae93f55b37861aed228f591154ca"," WGSRPD:GRB","Great Britain","GB","present","introduced","1991/2016","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf"
